Negotiation_ID,Product_Name,Listed_Price,Offered_Price,Final_Price,Discount_%,Buyer_Message,Seller_Message,Sentiment,Outcome
NEG0352,T-shirt,7689.404937524145,5174.2184178129255,5244.469044591685,31.806713942544565,Is there any discount if I buy more?,"Alright, let’s meet halfway.",Neutral,Pending
NEG0662,T-shirt,8881.004993862296,8298.308550527465,8616.256833156442,2.9637437263604065,"I’m a regular customer, please give a better deal.","Okay deal, I’ll accept that price.",Negative,Pending
NEG0754,Shoes,8211.912721854493,6623.922537571289,7759.2992118007805,5.497078962158209,Can you please lower the price a bit?,"Alright, let’s meet halfway.",Neutral,Pending
NEG0510,Bed,2619.809602475438,2142.197256435589,2528.5290916604395,3.4824290422720217,Can you make it a round number?,"If you buy more, I can give a small discount.",Positive,Pending
NEG0865,Tutoring,833.0,656.9570005525745,731.7854754279533,12.147767156265687,Is there any discount if I buy more?,"Price firm, can’t reduce further.",Neutral,Pending
NEG0460,Saree,8377.143076793018,6604.459750762619,8350.973738631794,0.3088028629194403,"I’m a regular customer, please give a better deal.","Okay, I can reduce a little for you.",Negative,Pending
NEG0745,Sofa,8187.0,6642.0,7787.0,4.89,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Positive,Pending
NEG0550,Bed,8659.0,6121.0,7829.0,9.59,"I’m a regular customer, please give a better deal.","If you buy more, I can give a small discount.",Neutral,Pending
NEG0204,Cupboard,6279.0,5669.0,5686.0,9.44,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Positive,Pending
NEG0604,Shoes,6668.0,5909.0,6087.0,8.71,"Your price seems high, can we settle in between?","Okay, I can reduce a little for you.",Neutral,Pending
NEG0545,Cleaning Service,2190.0,1424.0,2077.0,5.16,Can you make it a round number?,"Price firm, can’t reduce further.",Neutral,Pending
NEG0552,Home Painting,4879.306313835317,4480.365882087695,4750.501677837055,2.645860920052096,"I’m a regular customer, please give a better deal.","Okay, I can reduce a little for you.",Negative,Pending
NEG0220,Chair,6344.647321002676,5757.29421340098,5808.981225808508,8.465323618300873,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Neutral,Pending
NEG0466,Bag,9156.0,5091.0,7810.0,14.7,Can you please lower the price a bit?,"Price firm, can’t reduce further.",Neutral,Pending
NEG0338,Jacket,5355.344937894182,3208.1934525849338,4117.773291187931,22.821118542166833,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Negative,Pending
NEG0927,Plumbing,8800.738777547815,8223.284485404878,8473.014034460351,3.6774288690890455,"I’m a regular customer, please give a better deal.","Price firm, can’t reduce further.",Neutral,Pending
NEG0493,Table,5253.0,4207.0,4273.0,18.66,Can you make it a round number?,This is the best price I can offer.,Negative,Pending
NEG0227,Cupboard,6240.296110943325,5358.1068042078,5895.085139795295,5.493886094004291,Is there any discount if I buy more?,"Price firm, can’t reduce further.",Neutral,Pending
NEG0393,T-shirt,3490.197094978322,2551.4017601106293,3121.861464188967,10.097191120077719,"I’m a regular customer, please give a better deal.",This is the best price I can offer.,Neutral,Pending
NEG0782,Home Painting,1694.6598959075097,1158.3208628641094,1197.4716548543563,29.301262331716522,Is there any discount if I buy more?,"Sorry, the price is already discounted.",Positive,Pending
NEG0417,Jeans,5247.0,3246.0,4303.0,17.99,"I’m a regular customer, please give a better deal.","Okay, I can reduce a little for you.",Negative,Pending
NEG0762,Cupboard,1705.9328772089998,1183.9723236826528,1194.271989310836,30.006833169952586,Is there any discount if I buy more?,"Price firm, can’t reduce further.",Positive,Pending
NEG0818,Bed,2013.6693059397942,1849.0830615283714,1931.6408941875754,4.1166946135854525,Can you make it a round number?,"Sorry, the price is already discounted.",Neutral,Pending
NEG0402,Cupboard,2923.9061849221093,1822.141871977001,2644.907104410242,9.543929650061747,"Your price seems high, can we settle in between?","Alright, let’s meet halfway.",Neutral,Pending
NEG0313,Cleaning Service,6099.102245423285,5008.283937669887,5943.341278536927,2.5664594078516236,"If I pay in cash, can I get a discount?","Okay deal, I’ll accept that price.",Negative,Pending
NEG0426,Sofa,9703.959270991836,7147.022900953122,8729.907707391432,10.033819255912304,Is there any discount if I buy more?,"Okay deal, I’ll accept that price.",Negative,Pending
NEG0289,Plumbing,6518.177033285951,3809.8693296088004,4339.75249650825,33.41061483937951,Can you make it a round number?,"If you buy more, I can give a small discount.",Neutral,Pending
NEG0748,Home Painting,9511.733710474356,6862.48067001106,7891.38599174295,17.030200670766902,Can you please lower the price a bit?,"Sorry, the price is already discounted.",Neutral,Pending
NEG0445,Jacket,1691.6749268596898,1413.9104135373275,1542.575160117168,8.467407764655864,"That's too expensive, I can pay less.","If you buy more, I can give a small discount.",Negative,Pending
NEG0637,Home Painting,664.0879271355064,408.10879271355066,561.9061197667204,15.012457436981695,"I’m a regular customer, please give a better deal.","Okay deal, I’ll accept that price.",Negative,Pending
NEG0984,Plumbing,1247.4983308333867,952.5053471853673,1173.9861371388026,5.899009218584526,"I’m a regular customer, please give a better deal.","Price firm, can’t reduce further.",Neutral,Pending
NEG0742,Table,1968.9682032941423,1582.6721455033794,1783.0734626126446,9.426908075908186,"I’m a regular customer, please give a better deal.","Price firm, can’t reduce further.",Positive,Pending
NEG0746,Shoes,4698.599157117674,3352.975808549232,3963.457127805673,15.642556527616014,"That's too expensive, I can pay less.","Price firm, can’t reduce further.",Neutral,Pending
NEG0262,Bed,7122.0,4866.0,6331.0,11.11,"That's too expensive, I can pay less.","Alright, let’s meet halfway.",Negative,Pending
NEG0881,Saree,1207.0723804471452,939.3574601490484,1130.5134570077664,6.386804285439618,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Neutral,Pending
NEG0989,Shoes,1150.221411787996,856.5889444902618,977.3915245225935,15.402215925326537,Can you please lower the price a bit?,"Price firm, can’t reduce further.",Neutral,Pending
NEG0422,Bag,7865.0,5361.0,7755.0,1.4,"I’m a regular customer, please give a better deal.","Price firm, can’t reduce further.",Positive,Pending
NEG0812,Kurta,8360.490280318332,6516.1099409964445,7594.09383993485,9.117651235194035,Can you please lower the price a bit?,"Okay, I can reduce a little for you.",Negative,Pending
NEG0353,Kurta,8613.234773157443,7841.612181474045,8593.306090737024,0.22775637051908343,Can you make it a round number?,"If you buy more, I can give a small discount.",Positive,Pending
NEG0612,T-shirt,4640.453098987042,3574.2778958981617,3898.3520459331644,15.99698480593774,"If I pay in cash, can I get a discount?","Okay, I can reduce a little for you.",Neutral,Pending
NEG0355,Cleaning Service,9435.998099420145,8613.670128763293,8822.432957677318,6.493913590515904,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Negative,Pending
NEG0454,Sofa,8373.0,6643.0,8345.0,0.33,"That's too expensive, I can pay less.","Price firm, can’t reduce further.",Negative,Pending
NEG0551,Saree,3230.87615772857,2270.6264223187513,2356.3725522477694,26.798094073336227,Is there any discount if I buy more?,"If you buy more, I can give a small discount.",Negative,Pending
NEG0954,Bed,1841.3355458602334,1577.4032239677686,1719.967583284954,6.593393387634906,"I’m a regular customer, please give a better deal.","Price firm, can’t reduce further.",Negative,Pending
NEG0598,Bed,8376.39912478902,4452.173623757724,7618.898343990301,8.928939679354063,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Neutral,Pending
NEG0728,Tutoring,6498.0,5473.0,5512.0,15.17,Is there any discount if I buy more?,This is the best price I can offer.,Positive,Pending
NEG0542,Home Painting,3381.7674648423335,2705.2414254420755,3065.80940293821,9.033163738922934,"If I pay in cash, can I get a discount?","Price firm, can’t reduce further.",Positive,Pending
NEG0465,Shoes,8010.438526500149,4641.252187257653,4894.206753647251,38.81965617820654,"If I pay in cash, can I get a discount?","Price firm, can’t reduce further.",Neutral,Pending
NEG0903,Bed,1905.679840035783,1679.0126949355808,1800.175457434866,5.608722983080488,"If I pay in cash, can I get a discount?","Sorry, the price is already discounted.",Negative,Pending
NEG0434,Saree,6728.657242091433,4073.6022766881915,4630.447788018651,30.954644934267005,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Negative,Pending
NEG0532,Jacket,9532.855007105101,7266.294301706267,7776.714330126673,18.416981161761136,Can you make it a round number?,"Okay, I can reduce a little for you.",Neutral,Pending
NEG0386,Cleaning Service,2997.910555412139,2314.708887409432,2588.8883334918464,13.644688879529058,Can you please lower the price a bit?,"If you buy more, I can give a small discount.",Neutral,Pending
NEG0514,Belt,8412.732283086692,6273.397366635415,8402.288408171511,0.12671855164947837,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Negative,Pending
NEG0497,Bag,653.0,407.0,641.0,1.84,"Your price seems high, can we settle in between?","Price firm, can’t reduce further.",Negative,Pending
NEG0409,Jeans,6903.867586630169,5865.069515923187,6334.378206509559,8.21786814912962,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Negative,Pending
NEG0389,Cupboard,9460.020779052677,8693.769222041914,8853.578954727416,6.41308770315065,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Negative,Pending
NEG0899,Watch,1633.0,1002.0,1260.0,22.84,"That's too expensive, I can pay less.","Sorry, the price is already discounted.",Positive,Pending
NEG0209,Shoes,6761.334771782832,3636.4676587676736,3917.17366059092,42.09996990885509,"That's too expensive, I can pay less.",This is the best price I can offer.,Neutral,Pending
NEG0298,Bag,9710.0,8756.0,8951.0,7.82,Can you make it a round number?,"If you buy more, I can give a small discount.",Neutral,Pending
NEG0752,Jacket,9651.02651239299,8895.462304711136,9576.330570891214,0.7713421825499112,Is there any discount if I buy more?,"If you buy more, I can give a small discount.",Negative,Pending
NEG0154,Plumbing,3275.0,2126.0,2981.0,8.98,"Your price seems high, can we settle in between?","Sorry, the price is already discounted.",Neutral,Pending
NEG0347,T-shirt,7478.0,4776.0,6322.0,15.46,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Positive,Pending
NEG0262,Bed,7122.0,4866.0,6331.0,11.11,"That's too expensive, I can pay less.","Alright, let’s meet halfway.",Negative,Pending
NEG0715,Home Painting,6027.959129746698,4636.015361046926,6020.516686667622,0.12196397542336457,"That's too expensive, I can pay less.",This is the best price I can offer.,Negative,Pending
NEG0748,T-shirt,4442.767980976639,2515.4501664459062,3194.2488729185757,28.171994208723067,"If I pay in cash, can I get a discount?","Okay deal, I’ll accept that price.",Negative,Pending
NEG0193,Sunglasses,9532.077386637735,7043.981255969622,8628.39228818788,9.471480787598836,"That's too expensive, I can pay less.","Okay, I can reduce a little for you.",Negative,Pending
NEG0888,Tutoring,696.9685931729875,414.93009170811325,435.21681951352207,37.543680351229796,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Neutral,Pending
NEG0265,Cleaning Service,6178.059345586294,5382.236777233789,5753.905531151038,6.810954773679381,Can you please lower the price a bit?,"Okay deal, I’ll accept that price.",Neutral,Pending
NEG0118,Home Painting,3301.174364175981,2149.750811937464,3005.720232832871,8.9509173731378,Is there any discount if I buy more?,"Sorry, the price is already discounted.",Neutral,Pending
NEG0672,Sofa,5974.149549002229,5301.705262753404,5470.889263060817,8.044138930541619,"I’m a regular customer, please give a better deal.","Okay deal, I’ll accept that price.",Negative,Pending
NEG0985,Plumbing,1229.7885461176427,935.0432517663469,1138.1950337622288,7.629118956199532,"I’m a regular customer, please give a better deal.","Price firm, can’t reduce further.",Neutral,Pending
NEG0262,Bed,7122.0,4866.0,6331.0,11.11,"That's too expensive, I can pay less.","Alright, let’s meet halfway.",Negative,Pending
NEG0551,Bed,8654.86353999792,6125.565880637891,7828.631925169307,9.548810673708086,Is there any discount if I buy more?,"Alright, let’s meet halfway.",Neutral,Pending
NEG0178,Home Painting,8802.531963445881,7059.176467298909,8725.829013746628,0.8545230931196424,Can you please lower the price a bit?,"Okay deal, I’ll accept that price.",Negative,Pending
NEG0454,T-shirt,8135.052240080654,4627.491163672075,4904.145270681279,39.672075139202015,Can you please lower the price a bit?,"Sorry, the price is already discounted.",Neutral,Pending
NEG0353,Tutoring,3260.1307646795,2465.058576768078,3211.4835025951593,1.3426481001557926,"If I pay in cash, can I get a discount?",This is the best price I can offer.,Negative,Pending
NEG0374,Jeans,5233.0740401716985,3126.6346300431283,4204.523569785581,19.651168065233133,Is there any discount if I buy more?,"Okay, I can reduce a little for you.",Negative,Pending
NEG0726,Shoes,8205.94076898228,6608.998398148778,7838.280684580847,4.494642464037986,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Neutral,Pending
NEG0683,Jeans,8335.620076623665,6477.95114423532,7800.224667835157,6.369903305362763,"If I pay in cash, can I get a discount?","Alright, let’s meet halfway.",Neutral,Pending
NEG0719,Chair,4313.175793567098,2911.7408837555595,3791.0189451949773,11.71315122156434,"I’m a regular customer, please give a better deal.","Okay, I can reduce a little for you.",Negative,Pending
NEG0987,Saree,1187.8346564153162,893.6761297521649,1053.4071028253593,11.727691257888342,"If I pay in cash, can I get a discount?","Price firm, can’t reduce further.",Neutral,Pending
